event_id,customer_id,ts,event_name,page,region,consent_measurement,consent_marketing
ev7819986492,460,2025-07-03 10:04:35.198677,page_view,/thank-you,EU,True,True
ev6953077972,303,2025-07-15 11:27:35.198683,add_to_cart,/,EU,True,True
ev5517620550,226,2025-07-13 02:16:35.198688,page_view,/cart,EU,False,True
ev4735214922,241,2025-07-26 22:42:35.198693,page_view,/products,BR,True,True
ev7566837987,655,2025-07-21 10:03:35.198698,purchase,/,BR,True,True
ev9772685735,368,2025-07-19 22:54:35.198704,add_to_cart,/,US,True,False
ev5504068347,151,2025-08-06 15:44:35.198709,page_view,/,EU,True,False
ev9068666419,35,2025-07-27 00:51:35.198714,page_view,/thank-you,EU,True,False
ev5934182076,777,2025-07-25 06:57:35.198720,page_view,/thank-you,UK,True,False
ev3156858657,140,2025-06-29 02:39:35.198725,page_view,/thank-you,EU,False,True
ev7427388133,336,2025-07-28 11:27:35.198730,page_view,/thank-you,EU,True,True
ev8078329611,120,2025-06-23 01:35:35.198736,page_view,/thank-you,EU,True,False
ev2132707490,517,2025-08-02 22:48:35.198741,begin_checkout,/,EU,True,True
ev2933955909,567,2025-07-10 18:07:35.198746,page_view,/,US,True,False
ev2047303431,375,2025-08-05 20:52:35.198751,page_view,/,EU,True,False
ev1335150956,241,2025-07-20 23:17:35.198757,add_to_cart,/cart,BR,True,True
ev4032114558,430,2025-06-24 03:09:35.198762,page_view,/cart,EU,True,True
ev5429256942,653,2025-07-22 21:45:35.198767,page_view,/checkout,EU,False,False
ev6216912754,426,2025-07-10 12:20:35.198776,page_view,/,EU,False,False
ev5459466192,759,2025-07-24 04:26:35.198786,add_to_cart,/cart,UK,True,True
ev8440972646,217,2025-07-07 08:00:35.198796,add_to_cart,/checkout,EU,True,False
ev2589615275,396,2025-07-27 04:51:35.198804,add_to_cart,/cart,US,True,True
ev9605070514,692,2025-06-23 10:19:35.198809,page_view,/thank-you,CA,True,True
ev7815476476,150,2025-08-02 05:33:35.198815,begin_checkout,/,US,True,True
ev1459395313,650,2025-07-03 00:18:35.198820,add_to_cart,/checkout,EU,True,True
ev1514815475,12,2025-08-02 15:02:35.198825,page_view,/products,US,False,True
ev1981586551,731,2025-07-04 08:02:35.198835,begin_checkout,/thank-you,EU,True,True
ev6526608078,770,2025-07-29 05:05:35.198847,page_view,/thank-you,EU,True,False
ev6079617293,135,2025-08-05 09:11:35.198852,page_view,/cart,US,True,True
ev3302208268,97,2025-07-16 15:45:35.198858,add_to_cart,/products,EU,True,True
ev7072367022,511,2025-08-16 09:51:35.198863,begin_checkout,/products,BR,True,False
ev4055535218,597,2025-07-17 12:05:35.198868,page_view,/cart,UK,False,False
ev8093894450,209,2025-07-26 01:35:35.198874,page_view,/,EU,False,True
ev7586387651,16,2025-07-13 11:35:35.198879,page_view,/,EU,True,True
ev3107924270,600,2025-07-11 02:06:35.198884,add_to_cart,/cart,EU,True,True
ev1628586663,733,2025-06-30 19:48:35.198937,page_view,/checkout,EU,False,True
ev6521580079,122,2025-08-11 10:01:35.198942,signup,/cart,US,False,False
ev1762122478,448,2025-07-05 23:59:35.198948,page_view,/cart,CA,False,True
ev6118248399,435,2025-07-22 16:49:35.198953,page_view,/products,EU,True,True
ev7017182301,527,2025-06-26 00:25:35.198958,begin_checkout,/,EU,True,True
ev2345376138,373,2025-06-26 11:15:35.198964,page_view,/checkout,US,True,True
ev7925384786,494,2025-06-25 11:22:35.198969,page_view,/thank-you,BR,False,True
ev4613090456,62,2025-07-26 22:38:35.198974,page_view,/,EU,True,True
ev6666973481,189,2025-06-26 14:44:35.198980,begin_checkout,/checkout,EU,False,False
ev5656264332,621,2025-07-25 14:30:35.198985,add_to_cart,/,UK,True,False
ev7422451481,95,2025-07-10 20:38:35.198991,add_to_cart,/checkout,EU,True,True
ev5436380922,122,2025-07-23 13:13:35.198996,page_view,/thank-you,EU,False,True
ev5697125728,668,2025-08-08 09:27:35.199001,page_view,/products,EU,True,True
ev5234132618,744,2025-07-06 03:34:35.199008,page_view,/,US,True,True
ev2422935116,444,2025-07-11 00:56:35.199013,page_view,/,EU,True,True
ev6672512074,514,2025-07-22 13:31:35.199018,page_view,/checkout,US,True,False
ev1215635456,456,2025-07-04 18:57:35.199024,page_view,/,US,True,True
ev4757659069,563,2025-06-26 16:18:35.199029,add_to_cart,/thank-you,EU,False,False
ev8002461726,90,2025-07-18 05:55:35.199034,page_view,/products,UK,True,False
ev8704753232,612,2025-08-17 03:43:35.199039,add_to_cart,/products,EU,False,False
ev8598454789,758,2025-08-06 04:19:35.199045,page_view,/thank-you,EU,False,True
ev7674999779,179,2025-07-17 22:27:35.199050,add_to_cart,/cart,EU,True,True
ev9721707324,558,2025-08-18 22:02:35.199055,page_view,/,EU,True,True
ev9901157265,580,2025-08-08 17:54:35.199061,add_to_cart,/,EU,False,True
ev4624666815,339,2025-08-19 02:59:35.199066,page_view,/,EU,True,False
ev7073071686,297,2025-06-25 01:33:35.199071,add_to_cart,/,EU,True,True
ev2410818215,39,2025-06-30 14:59:35.199077,purchase,/products,BR,False,True
ev6671090962,30,2025-07-19 18:59:35.199082,page_view,/,EU,True,True
ev3964175453,376,2025-08-13 11:12:35.199087,page_view,/checkout,EU,False,False
ev8868808851,272,2025-08-02 08:52:35.199093,page_view,/,EU,False,False
ev2212024612,783,2025-08-17 08:59:35.199098,page_view,/,EU,False,True
ev2459383984,270,2025-08-17 19:12:35.199103,add_to_cart,/checkout,US,True,True
ev6806078367,609,2025-07-20 11:28:35.199109,page_view,/checkout,US,True,True
ev6032931457,61,2025-07-26 09:42:35.199114,add_to_cart,/thank-you,US,True,True
ev6592272486,19,2025-06-26 08:49:35.199119,begin_checkout,/,BR,True,True
ev6347277468,125,2025-07-15 19:42:35.199125,page_view,/cart,BR,False,True
ev1417710424,599,2025-07-13 16:40:35.199130,add_to_cart,/,EU,False,True
ev6385502811,314,2025-07-30 17:42:35.199135,add_to_cart,/products,UK,True,True
ev4949356378,697,2025-07-22 21:21:35.199141,begin_checkout,/thank-you,EU,False,False
ev2767706471,41,2025-08-12 11:31:35.199146,page_view,/checkout,UK,False,True
ev8433753066,206,2025-07-16 05:43:35.199151,page_view,/,EU,False,False
ev7609554239,636,2025-07-08 03:45:35.199157,add_to_cart,/,CA,True,False
ev6891956718,674,2025-07-04 19:47:35.199162,page_view,/cart,EU,True,True
ev4726509092,559,2025-08-10 13:48:35.199167,add_to_cart,/cart,BR,True,True
ev2430980279,778,2025-07-24 19:05:35.199173,page_view,/products,UK,True,True
ev1001782449,457,2025-08-17 02:55:35.199178,page_view,/,US,False,True
ev8832638937,335,2025-07-03 21:30:35.199183,page_view,/checkout,UK,True,True
ev5228047090,383,2025-08-12 03:13:35.199189,page_view,/products,US,True,False
ev5357993179,83,2025-07-18 01:36:35.199194,add_to_cart,/checkout,EU,True,True
ev3654848613,730,2025-07-11 04:27:35.199199,add_to_cart,/checkout,BR,True,True
ev4758119246,297,2025-06-26 11:34:35.199204,add_to_cart,/cart,EU,True,True
ev6633140586,548,2025-06-23 01:11:35.199210,add_to_cart,/checkout,US,False,False
ev4976934786,725,2025-07-30 09:25:35.199215,page_view,/cart,US,True,True
ev8380177515,779,2025-08-10 19:41:35.199220,add_to_cart,/products,EU,True,True
ev2731001450,372,2025-08-17 06:11:35.199226,page_view,/,UK,True,True
ev2104273831,48,2025-07-25 07:11:35.199231,page_view,/products,UK,True,True
ev8677149235,240,2025-07-09 21:48:35.199236,add_to_cart,/thank-you,EU,True,False
ev2778874622,745,2025-07-05 03:23:35.199242,page_view,/products,UK,True,True
ev3772306473,354,2025-07-30 11:44:35.199247,purchase,/cart,US,True,True
ev7648030666,731,2025-06-26 08:20:35.199252,begin_checkout,/products,EU,True,True
ev1258932030,667,2025-07-25 11:50:35.199258,add_to_cart,/products,EU,False,True
ev5673039393,135,2025-08-16 03:33:35.199263,page_view,/cart,CA,True,True
ev3901272658,487,2025-07-10 17:02:35.199268,add_to_cart,/products,EU,True,True
ev9439446613,432,2025-06-28 17:07:35.199274,page_view,/,BR,True,True
ev5740707703,93,2025-07-24 13:37:35.199279,page_view,/checkout,EU,False,True
ev5628998213,100,2025-08-07 14:42:35.199284,page_view,/cart,EU,False,False
ev6800262366,255,2025-08-18 16:18:35.199290,page_view,/,US,True,False
ev8203677904,692,2025-07-21 10:20:35.199295,add_to_cart,/,CA,False,True
ev3627799396,229,2025-07-27 02:08:35.199300,add_to_cart,/checkout,US,True,True
ev1220636729,638,2025-07-22 20:08:35.199306,add_to_cart,/products,EU,True,False
ev6303434746,614,2025-07-27 06:16:35.199311,purchase,/products,EU,False,True
ev5023205238,73,2025-06-24 21:54:35.199316,page_view,/,US,True,True
ev2904698764,411,2025-08-14 02:46:35.199322,page_view,/thank-you,UK,True,False
ev7472531784,385,2025-07-26 08:10:35.199327,page_view,/cart,EU,True,True
ev7609391121,59,2025-08-10 09:53:35.199332,page_view,/cart,CA,True,True
ev9817418115,285,2025-07-19 13:22:35.199337,page_view,/,US,True,False
ev9519250298,15,2025-07-25 07:39:35.199343,signup,/checkout,CA,False,True
ev3115660308,510,2025-06-29 18:34:35.199348,signup,/,EU,True,True
ev4463443115,292,2025-06-24 17:48:35.199353,page_view,/,UK,True,True
ev7720060218,414,2025-08-19 05:00:35.199359,page_view,/thank-you,EU,True,True
ev1165225248,455,2025-08-15 15:08:35.199364,page_view,/,CA,True,False
ev8405451902,685,2025-06-29 14:45:35.199369,page_view,/,EU,True,True
ev6902291668,461,2025-07-10 04:24:35.199375,page_view,/cart,US,True,True
ev3770998797,645,2025-07-10 20:33:35.199380,page_view,/products,EU,True,True
ev8905964941,308,2025-08-18 07:22:35.199385,page_view,/checkout,EU,True,True
ev5195164876,437,2025-07-11 10:40:35.199390,begin_checkout,/checkout,US,True,True
ev3138310984,330,2025-06-29 22:59:35.199396,page_view,/thank-you,EU,True,True
ev8305924887,48,2025-08-08 23:54:35.199401,add_to_cart,/cart,EU,True,True
ev9243338159,243,2025-07-13 08:43:35.199407,page_view,/cart,EU,True,True
ev2312488047,610,2025-07-11 09:13:35.199412,page_view,/checkout,EU,False,True
ev9512291032,127,2025-07-12 16:40:35.199417,page_view,/checkout,US,True,False
ev2513598809,144,2025-08-10 17:27:35.199423,page_view,/,US,True,True
ev7178804980,263,2025-07-03 21:54:35.199428,begin_checkout,/checkout,EU,True,False
ev5423652855,394,2025-07-20 22:09:35.199433,begin_checkout,/products,BR,True,False
ev8841696014,526,2025-07-26 05:26:35.199439,add_to_cart,/checkout,US,True,True
ev9920239391,482,2025-08-05 16:14:35.199444,add_to_cart,/,BR,True,True
ev1913293183,236,2025-07-01 06:04:35.199449,add_to_cart,/checkout,US,True,True
ev5097651899,566,2025-07-10 00:38:35.199455,page_view,/products,EU,True,True
ev8783219544,726,2025-07-21 23:01:35.199460,page_view,/,EU,True,True
ev4645915480,649,2025-08-16 14:40:35.199465,purchase,/products,US,True,True
ev2547062964,449,2025-08-07 08:14:35.199471,add_to_cart,/cart,US,True,False
ev5351640744,288,2025-06-29 11:32:35.199476,add_to_cart,/,EU,False,True
ev1395277887,130,2025-07-23 18:50:35.199481,page_view,/,US,True,True
ev2596906986,671,2025-07-04 11:38:35.199487,page_view,/products,US,True,True
ev8676763456,371,2025-08-07 23:45:35.199492,purchase,/cart,EU,False,True
ev8515173125,375,2025-06-28 05:24:35.199497,page_view,/cart,US,True,True
ev8250996022,142,2025-07-07 14:56:35.199503,purchase,/thank-you,EU,True,True
ev1538885220,2,2025-08-04 20:47:35.199508,page_view,/cart,CA,True,True
ev6870504390,106,2025-06-24 18:55:35.199513,page_view,/checkout,EU,True,False
ev5082045348,216,2025-08-01 18:53:35.199519,begin_checkout,/products,BR,True,False
ev7004640862,88,2025-08-02 01:48:35.199524,page_view,/checkout,EU,False,True
ev4063129374,453,2025-08-03 20:33:35.199529,add_to_cart,/,US,True,True
ev3661443551,137,2025-08-06 10:20:35.199535,add_to_cart,/thank-you,US,True,True
ev9347582046,226,2025-07-12 01:30:35.199540,page_view,/cart,EU,True,False
ev7210898537,151,2025-07-10 13:40:35.199546,add_to_cart,/,US,True,False
ev6687142938,647,2025-08-10 13:37:35.199551,page_view,/checkout,EU,True,True
ev5599389589,776,2025-06-30 13:02:35.199556,page_view,/cart,EU,False,True
ev3664140269,229,2025-07-12 18:19:35.199562,add_to_cart,/products,CA,True,False
ev4959002225,40,2025-08-14 16:38:35.199567,page_view,/thank-you,UK,False,False
ev9018590583,54,2025-08-15 22:28:35.199572,add_to_cart,/thank-you,EU,True,True
ev8650336746,363,2025-07-28 03:26:35.199578,add_to_cart,/,US,True,False
ev1897161108,770,2025-07-25 11:33:35.199583,page_view,/cart,EU,True,False
ev8079866777,520,2025-07-13 06:35:35.199589,page_view,/,UK,True,True
ev7027213009,426,2025-06-27 07:19:35.199594,page_view,/,EU,True,True
ev6886810750,57,2025-07-27 03:00:35.199599,page_view,/thank-you,EU,False,True
ev3883729701,161,2025-08-13 08:28:35.199605,page_view,/products,US,True,False
ev9458298199,262,2025-08-17 21:10:35.199610,page_view,/,BR,True,True
ev6087770306,127,2025-07-13 07:10:35.199615,add_to_cart,/,CA,True,True
ev8595492120,324,2025-06-25 18:16:35.199621,page_view,/thank-you,EU,True,False
ev1746443895,326,2025-07-05 04:08:35.199626,add_to_cart,/checkout,UK,True,False
ev5542411351,380,2025-08-03 16:02:35.199631,page_view,/cart,EU,False,True
ev3163667927,626,2025-07-11 22:47:35.199637,page_view,/thank-you,US,False,True
ev4704447592,544,2025-07-01 17:07:35.199642,signup,/,UK,False,True
ev3984863304,521,2025-06-23 03:43:35.199647,page_view,/,EU,True,False
ev6016232579,410,2025-07-10 12:26:35.199653,page_view,/products,EU,False,True
ev2193543785,389,2025-07-25 09:40:35.199661,add_to_cart,/checkout,EU,False,True
ev5017181214,418,2025-07-27 14:29:35.199671,page_view,/products,EU,False,True
ev3904200705,461,2025-07-12 06:47:35.199680,signup,/thank-you,EU,True,True
ev7149949158,226,2025-08-12 06:44:35.199685,page_view,/checkout,EU,True,True
ev3233250995,567,2025-08-14 02:51:35.199690,page_view,/thank-you,EU,True,True
ev4094208195,43,2025-07-30 06:25:35.199696,add_to_cart,/thank-you,EU,True,True
ev3334742180,10,2025-07-27 17:57:35.199701,page_view,/thank-you,UK,True,True
ev9454206865,530,2025-07-12 09:15:35.199706,page_view,/thank-you,EU,True,False
ev1862294527,553,2025-08-06 09:29:35.199712,page_view,/,US,True,True
ev2690016582,422,2025-07-30 20:13:35.199717,add_to_cart,/thank-you,BR,True,True
ev8886388171,214,2025-08-03 10:13:35.199722,page_view,/thank-you,EU,True,True
ev4371035668,412,2025-07-11 11:09:35.199728,add_to_cart,/products,US,False,False
ev7750148957,473,2025-07-21 16:02:35.199733,page_view,/,EU,True,False
ev1713473289,464,2025-08-02 04:04:35.199738,page_view,/,EU,True,False
ev2271500177,612,2025-08-06 19:17:35.199744,page_view,/thank-you,US,False,True
ev6428023759,749,2025-06-26 12:14:35.199749,page_view,/checkout,EU,True,True
ev2486965881,308,2025-06-28 06:37:35.199754,signup,/checkout,CA,True,False
ev3177166295,606,2025-07-19 20:09:35.199760,begin_checkout,/checkout,EU,True,True
ev4283430658,526,2025-07-12 18:48:35.199765,page_view,/thank-you,EU,False,True
ev6610966786,393,2025-07-21 01:57:35.199770,page_view,/checkout,US,True,True
ev2488581942,3,2025-06-30 11:54:35.199775,page_view,/checkout,BR,True,True
ev1586447349,165,2025-07-05 09:02:35.199781,page_view,/thank-you,EU,True,False
ev4520053657,522,2025-08-10 20:43:35.199786,begin_checkout,/cart,US,True,False
ev7069902555,132,2025-07-15 07:13:35.199791,page_view,/checkout,US,True,True
ev8267401651,678,2025-08-01 13:19:35.199797,begin_checkout,/,US,True,False
ev6104302223,464,2025-08-09 15:30:35.199802,page_view,/checkout,BR,True,True
ev3902249394,176,2025-08-09 19:09:35.199807,page_view,/checkout,EU,True,True
ev9330760376,626,2025-08-17 09:08:35.199813,page_view,/thank-you,EU,True,False
ev3817267395,600,2025-07-31 01:49:35.199818,page_view,/thank-you,EU,True,False
ev7908688008,540,2025-07-04 12:00:35.199823,page_view,/cart,EU,True,True
ev7852907257,737,2025-07-07 03:18:35.199829,add_to_cart,/,US,True,True
ev6947042616,610,2025-08-02 04:15:35.199834,page_view,/products,EU,False,False
ev5767610371,488,2025-07-30 23:09:35.199839,page_view,/thank-you,EU,True,True
ev2881498826,63,2025-07-28 11:16:35.199849,page_view,/cart,US,False,True
ev6107475448,80,2025-07-17 23:48:35.199859,purchase,/thank-you,US,True,True
ev1082344675,67,2025-07-10 20:32:35.199871,page_view,/thank-you,EU,True,False
ev9552655741,715,2025-07-14 15:32:35.199876,page_view,/products,UK,True,True
ev5723541183,452,2025-08-12 15:23:35.199882,add_to_cart,/cart,US,True,True
ev5309365492,540,2025-08-10 14:49:35.199887,page_view,/checkout,EU,True,True
ev9545671795,618,2025-07-21 01:05:35.199893,purchase,/checkout,EU,True,True
ev8696773436,109,2025-07-12 22:04:35.199903,page_view,/,EU,True,False
ev3655647374,161,2025-07-08 13:13:35.199917,signup,/checkout,UK,True,True
ev9410739422,714,2025-07-17 03:49:35.199922,add_to_cart,/,EU,True,True
ev9214056577,791,2025-07-29 12:28:35.199928,page_view,/,EU,True,False
ev2517105448,724,2025-06-28 11:48:35.199933,add_to_cart,/thank-you,EU,True,True
ev4872060933,377,2025-07-10 12:20:35.199938,add_to_cart,/cart,EU,True,True
ev4475385654,341,2025-06-29 03:59:35.199944,page_view,/products,BR,True,False
ev6019787420,48,2025-07-27 19:46:35.199949,add_to_cart,/,EU,True,False
ev6869965252,674,2025-07-16 20:26:35.199954,begin_checkout,/checkout,EU,True,False
ev4642423961,482,2025-07-16 06:56:35.199960,signup,/products,US,True,True
ev6971078788,332,2025-07-04 05:25:35.199965,page_view,/checkout,EU,True,True
ev6597052994,799,2025-07-06 02:47:35.199970,page_view,/checkout,US,True,True
ev5500610592,269,2025-08-02 08:57:35.199975,page_view,/thank-you,US,False,False
ev1245506279,789,2025-08-07 06:06:35.199981,add_to_cart,/thank-you,EU,True,False
ev3370535288,589,2025-07-28 17:41:35.199986,add_to_cart,/thank-you,EU,True,True
ev4402790025,780,2025-08-04 04:59:35.199991,add_to_cart,/,EU,True,False
ev7432181269,406,2025-06-22 18:39:35.199996,add_to_cart,/products,US,True,True
ev4256465190,355,2025-06-27 12:48:35.200001,page_view,/cart,EU,True,True
ev3285432650,336,2025-07-07 04:59:35.200007,page_view,/checkout,EU,False,False
ev1372533985,704,2025-07-21 12:48:35.200012,purchase,/,US,True,True
ev7379700151,531,2025-06-28 23:31:35.200017,begin_checkout,/cart,EU,True,False
ev4327809414,270,2025-08-03 18:19:35.200022,page_view,/checkout,EU,True,False
ev5728932422,161,2025-06-26 11:27:35.200028,page_view,/thank-you,BR,False,True
ev8906559587,698,2025-06-24 16:12:35.200033,page_view,/products,US,False,True
ev6918617543,791,2025-08-15 03:37:35.200038,page_view,/cart,US,False,False
ev3206093322,417,2025-07-16 10:51:35.200043,page_view,/products,EU,True,True
ev3514636622,54,2025-06-23 01:25:35.200048,page_view,/cart,EU,True,True
ev6606586608,306,2025-07-27 23:29:35.200054,page_view,/products,EU,False,True
ev8464440124,22,2025-07-16 00:20:35.200059,begin_checkout,/,EU,True,True
ev2628664857,35,2025-08-01 06:58:35.200064,page_view,/thank-you,UK,True,False
ev4754770042,726,2025-06-29 13:22:35.200069,page_view,/cart,EU,False,True
ev2858908080,313,2025-08-10 14:24:35.200075,add_to_cart,/products,BR,True,False
ev2070150085,210,2025-08-13 01:49:35.200080,page_view,/cart,EU,True,False
ev7238488539,535,2025-07-03 14:09:35.200085,add_to_cart,/cart,EU,False,False
ev4631156402,761,2025-07-31 07:03:35.200091,begin_checkout,/checkout,UK,True,True
ev4700784711,148,2025-07-21 02:41:35.200096,signup,/products,EU,True,False
ev8584938018,762,2025-08-08 21:13:35.200101,page_view,/thank-you,EU,True,True
ev1126376516,360,2025-07-02 03:14:35.200107,page_view,/checkout,EU,True,True
ev3057487907,796,2025-07-27 12:03:35.200113,signup,/products,UK,False,False
ev1486081594,198,2025-07-14 04:41:35.200118,page_view,/thank-you,EU,True,True
ev1178916888,373,2025-08-15 03:37:35.200124,page_view,/checkout,UK,True,True
ev5775144929,133,2025-08-07 17:52:35.200129,signup,/,UK,True,True
